,ph,hardness,solids,chloramines,conductivity,organic_carbon,trihalomethanes,turbidity,potability
696,8.159666704,215.6482163,17068.29886,8.769621767,459.5411588,14.19254435,60.3737223,2.957194849,0
697,7.685396843,230.3357076,7324.701425,7.991366183,492.8503914,14.2339516,74.06865816,4.179187128,0
698,7.762020745,173.636742,15548.41667,5.018671102,520.6407738,11.14770411,87.4815046,3.256301329,0
699,7.207931097,204.0103465,18493.87218,5.557863756,437.5120421,12.99459554,31.39045029,4.705561884,0
700,6.9870415,169.7271158,19472.62433,5.017698088,425.670964,17.31468113,48.88219843,4.475161103,0
701,4.692196563,221.5477734,24211.63077,9.363249825,406.551667,12.61825178,60.00314768,4.009006062,0
702,8.389945659,213.6656848,17674.70615,8.348814761,471.3698805,19.30124821,70.82951341,3.569717312,0
703,10.69553249,220.4510783,10571.77038,6.521422285,414.2560865,14.7748006,58.73593289,4.154845328,0
704,6.791696907,175.8943459,21467.95087,7.101223816,427.2397403,12.55698319,55.25391163,2.817391374,0
705,9.953952112,232.9490019,3773.281147,9.979849622,339.8830287,18.34359021,82.44900208,4.052905069,0
706,4.489783796,188.2519391,14906.04792,8.486030243,518.5852526,11.22657799,65.18275873,3.776225631,0
707,8.020869103,175.8736762,21759.36393,7.48727812,428.6609649,4.966861619,72.30521867,3.442121236,0
708,5.090035332,174.2663575,34094.05718,6.741909445,526.3610816,17.10756313,48.5462575,4.83886228,0
709,6.702496216,208.5537845,29057.22762,7.029491111,361.9477582,10.61458159,53.87973715,4.267952934,0
710,5.766204134,179.5726525,27700.12195,6.198937219,536.2686727,12.82812074,90.0067655,4.47201817,0
711,6.571099217,207.741025,23372.88265,6.280195162,497.9023198,12.87480498,75.4167102,4.555949236,0
712,8.509220049,200.3043481,10587.30493,6.392545064,585.2226284,11.79899055,63.82756869,2.519891581,0
713,5.953981878,186.4570837,32241.07961,8.439680712,416.0909979,14.63892652,68.90775427,4.071916487,0
714,5.403196492,185.6435227,27509.89342,8.257587185,587.3786921,10.02403918,63.39749985,3.871463111,0
715,5.596929951,162.7246723,23930.37455,7.45655651,535.3395605,19.17473871,54.96631665,3.506764606,0
716,10.63290961,198.3780118,12958.74846,7.135496644,522.0278703,16.7221946,71.77601755,3.722454851,0
717,7.183095932,200.368159,13501.67797,7.982096708,617.5409065,11.17654813,71.5368343,3.806539439,0
718,5.923441415,167.6586022,25951.55404,6.296103203,471.8575107,15.77046418,53.32181233,4.10736363,0
719,7.377036504,175.0082757,15340.95184,6.144844982,579.4618244,11.91573964,78.17917084,4.531658688,0
720,7.833495881,220.9574326,28338.98146,9.370848444,462.1424242,15.33300458,57.03352177,5.580829963,0
721,4.745764371,186.3031371,33153.81298,8.840473501,296.9641017,14.78431358,48.45137454,3.699146259,0
722,9.055825785,196.4758989,20226.28794,5.838594348,342.3594105,12.81363426,84.2792184,5.45691283,0
723,5.492155983,176.2714037,26422.09789,8.072933638,500.9387879,7.609797727,59.39678681,3.294129366,0
724,4.487517479,199.0514027,36860.4689,9.751560797,390.5669453,8.123470112,75.66878452,2.765722248,0
725,7.027185659,185.3207014,30988.97302,8.600477187,326.2690802,9.982010229,52.71658854,5.35304334,0
726,10.20064451,182.0806013,8016.202938,5.567500642,291.6002828,13.46992402,50.56737213,5.174719759,0
727,6.784279329,140.3667086,17569.57982,4.084932416,374.18184,10.63423012,97.08705976,4.045547056,0
728,8.080415244,166.8917001,18136.12886,6.86755296,600.937203,16.30779009,55.58614173,4.070824292,0
729,7.344975869,182.3069422,5689.804405,6.764349993,360.1844731,20.4839023,73.48898065,3.418763195,0
730,5.923739955,200.5612126,33306.01254,7.430037413,399.9483325,13.79786968,63.4634088,3.884460371,0
731,8.285395275,196.5520678,19096.82237,7.357857255,388.941163,14.15147307,73.18701323,5.438487907,0
732,5.949518764,160.4426313,16898.8083,6.04590644,451.0127884,16.3599511,62.36823392,4.072197622,0
733,5.296578804,220.0808324,39537.08646,9.232766062,393.3886033,10.58333615,58.80146948,3.918469801,0
734,10.28206797,198.5463635,8108.297322,5.548407104,568.0789802,15.66169229,28.77061884,4.572923004,0
735,7.016836113,167.3621871,18014.9957,5.903058231,471.4843946,10.69258799,45.00201442,4.101397991,0
736,6.871607245,197.5170934,19557.99372,8.311348727,379.5077385,18.24071162,65.69423039,4.180389312,0
737,8.238878989,198.2134051,11451.31222,5.30898956,401.0637637,13.24332928,81.19771043,2.784712797,0
738,5.791154373,190.4316792,20288.23557,6.298365795,544.8574806,17.70683826,84.38819143,4.104834817,0
739,6.153368957,237.1398278,22052.03462,8.090493963,485.0984831,17.07526259,58.10825856,4.030337485,0
740,7.303051906,196.9528752,22053.01026,5.392692829,451.605924,14.66556053,71.71077868,4.14486994,0
741,7.5926723,177.0808395,14912.22551,6.041143672,355.2844423,17.16196607,42.11525693,3.341426728,0
742,6.784116115,189.6083467,12736.865,5.935771844,480.308581,20.60640864,76.62148876,4.072186608,0
743,5.606856131,211.5130972,32423.46269,6.812943275,446.3864036,20.92695018,52.21897874,4.070966098,0
744,4.922045466,197.2872066,38494.72025,9.144953298,357.4707042,13.12594167,61.86457965,2.291694536,0
745,5.700784947,185.9222471,27365.10636,7.563100469,359.506553,15.0894408,56.46343393,3.978141279,0
746,10.67805626,168.6957663,7066.376917,4.86609241,327.6586444,16.29668848,46.67248259,4.308256961,0
747,7.602121475,199.3531655,11346.14345,6.900379647,210.319182,17.92578239,62.84667263,3.698874769,0
748,8.846281957,188.4150006,17734.94963,6.057867647,419.3955691,17.11544677,60.25157823,2.925037558,0
749,6.751698586,203.4004519,26325.8177,8.365470023,381.4403882,19.52731893,58.29394504,3.756006672,0
750,5.088213197,159.9626123,39125.2092,6.055622508,400.1553243,20.18959951,68.68869382,2.600618679,0
751,6.954907217,159.7663994,21895.2857,4.493900098,482.5982702,10.66349163,78.7635917,3.169714976,0
752,8.983811794,204.6485152,15158.72175,8.645881893,416.8991601,14.61876666,68.90294499,2.445673388,0
753,9.519659984,204.0809451,17258.18835,6.154072581,395.6985382,17.06138947,44.27337877,3.994556136,0
754,4.700392724,195.3528073,35216.53427,7.91908316,539.4646482,9.852784882,64.72133077,3.481943696,0
755,10.38613293,200.8911924,17982.38726,5.845501641,336.2797071,14.31941121,62.15668614,4.921340625,0
756,5.746529194,183.4717941,35633.26851,6.066386357,354.1744375,12.54887108,70.52597177,3.808372006,0
757,10.8112895,209.10305,11848.22827,10.14106005,393.1864462,15.47487594,66.03031726,4.416183694,0
758,8.966835973,228.6913547,16764.85476,7.137871354,456.4264885,12.59999831,77.33013702,3.654354962,0
759,6.848805453,204.8127108,20555.55957,9.775004066,389.6382279,12.29875322,49.45204624,3.130044763,0
760,8.861701557,200.6122986,15247.12803,6.050225266,521.7741145,13.78042674,69.87048424,3.579107242,0
761,4.252985001,149.9386547,20497.82222,3.271144024,427.1137557,16.0869495,68.20087712,3.58830042,0
762,6.729829904,229.4077836,23114.03183,9.73335611,521.8355248,13.14044719,68.2520667,4.724321913,0
763,5.924540482,186.6200684,44376.18738,6.614180463,273.4468382,12.75811532,59.45669089,4.224342509,0
764,7.390896679,219.3359778,25574.09172,8.76043438,553.0576632,17.73037119,60.59843161,4.325131645,0
765,6.470151959,176.7363757,30594.28067,4.39313815,524.9097809,16.61424751,84.29970287,3.125391112,0
766,6.93039147,190.1893878,25780.05908,6.259352881,481.7375593,14.04948264,70.58636048,3.699796036,0
767,9.302441188,236.5807942,5230.63043,8.300402168,367.8975629,12.86399234,18.10122217,3.675985498,0
768,7.421997644,220.3853144,15772.65317,9.157615312,463.2969139,16.98166011,80.26935417,3.603609581,0
769,6.583064856,163.3616035,17977.69394,6.542088,383.1245035,18.09454383,44.13646887,3.772858553,0
770,6.204429354,211.640958,35439.68784,6.236836217,552.4627918,8.660869468,56.35009618,4.106807505,0
771,9.066628054,203.3841234,22710.45837,5.962836939,496.1614524,18.3676209,76.41651045,4.055421251,0
772,4.713116701,209.3420509,20070.56779,6.591108949,354.1701813,14.02383447,89.65078816,3.923356036,0
773,10.58138599,213.7764386,11298.45009,7.668897441,497.1691281,17.97129472,83.34530447,2.966945651,0
774,7.574261237,227.9846646,8672.527773,7.335361864,433.6795425,11.23891367,54.86588904,3.686758983,0
775,6.138785152,158.422129,20129.97882,6.812142879,373.8436199,13.41781308,80.7310969,4.677289618,0
776,5.276323544,186.3825903,42063.8744,6.862988075,312.0025326,18.96441809,71.39897598,3.883029041,0
777,6.776879088,189.4388127,19663.79131,8.386403518,420.3573924,14.83156005,61.0504197,3.322065007,0
778,7.239415921,211.8728279,13911.82663,8.204071006,494.4169099,15.41647494,32.74561137,4.531825295,0
779,8.408766231,210.7954061,27662.3971,6.634210113,555.580978,12.34483405,67.06182356,2.372791477,0
780,7.986398706,202.0939398,20447.49013,5.689518474,477.6688358,12.25839557,43.84169191,4.814779191,0
781,7.366915284,185.0435967,14151.76008,5.584369157,336.9568673,15.23382587,49.99703389,3.051316563,0
782,6.062738419,224.8411806,25842.58128,9.463390687,385.3916191,13.07474968,85.35121382,4.369454697,0
783,7.8564711,204.7834281,5619.135558,5.816703198,432.0431198,14.94772039,55.96161318,4.534681098,0
784,5.15839641,189.2957887,35086.39696,6.736118027,331.5867258,12.90979781,61.3446637,4.645852435,0
785,7.394255556,207.9630384,29917.82021,7.816294444,392.4966653,13.17342626,79.78043756,4.263192772,0
786,4.443850856,240.1679012,24070.26365,9.768406489,533.968647,11.87758168,69.03652276,5.038118946,0
787,8.247148271,175.9118303,9913.963346,4.974506124,302.200496,11.07051143,71.43816536,3.94196926,0
788,4.902158989,214.6437558,28278.78928,9.915647165,375.0363685,15.5031442,61.59103601,3.499048523,0
789,6.86313625,194.5866593,23610.51756,8.193416004,439.2296156,14.6597409,89.02719617,4.319777195,0
790,6.66953238,190.7511649,16246.17319,6.372975148,383.245825,7.85208554,86.44056052,1.964863097,0
791,7.595669984,207.1154702,13486.14219,6.192662701,452.445746,14.81063041,88.02036523,3.403393177,0
792,8.163076383,183.1618528,20335.67651,6.028559417,475.2964708,18.24809789,49.6048424,3.287243971,0
793,8.87027826,193.3699479,16854.12946,5.180105641,355.470925,19.03221887,58.80919944,4.182740665,0
794,8.769676022,215.3687416,13969.43886,7.548543437,369.0166668,18.91918835,54.75521406,3.776718462,0
795,4.737391257,215.5295107,30684.21164,8.781904578,313.513502,11.07028905,62.9144208,3.853388072,0
796,7.790874862,196.4787124,24061.3496,6.78568519,471.5185364,15.34331564,44.54462707,3.076214341,0
797,6.0873061,214.556086,11628.33668,7.231926685,344.0720282,13.23230789,98.68662042,3.666671803,0
798,7.651294226,200.7170513,11699.13355,6.64827278,420.8283622,18.86381748,52.90885102,3.258041647,0
799,4.771490669,200.3740756,48002.0846,9.165239145,310.9278353,18.76832821,63.66415534,3.936972573,0
800,5.392057607,198.0171652,19900.40784,7.84322565,419.813956,14.61650918,80.56825165,2.978925445,0
801,5.477283049,165.4360934,29046.08352,5.523010781,488.7745948,17.26518634,80.23479708,6.35743852,0
802,6.364155674,193.5069028,22958.00999,6.674635069,432.1943573,16.27182497,64.57685131,4.764412042,0
803,8.347949483,231.2031014,13533.23003,7.623603583,527.380871,18.66390108,58.05286607,4.217861431,0
804,6.615981652,194.980636,20919.05143,6.136369824,383.122057,9.684376378,41.33777496,4.635709127,0
805,8.312379503,203.7445475,8727.247349,7.456302258,543.3929883,15.47040047,81.50868192,2.98809301,0
806,6.836224939,166.7429616,24293.17266,6.861235192,390.8049553,16.00699084,87.10192478,3.666613686,0
807,6.385470898,231.4884577,26756.918,8.774356717,422.0677005,16.56311638,73.2606398,4.681716653,0
808,6.490037175,205.5415172,19397.32389,7.894244798,479.7861954,15.80508483,56.98201954,2.430883294,0
809,6.648849186,181.6881221,30733.50384,5.961272224,257.7041794,17.75844368,35.29618142,4.827527398,0
810,9.323583858,212.7106698,15751.1753,5.501070114,399.7737042,10.62226549,74.55428506,3.006650222,0
811,4.581968728,186.0979153,33897.0682,6.358402296,406.382378,19.69984804,62.32330348,4.500207625,0
812,7.884841993,229.2426598,21733.82804,7.903081469,368.7708937,11.63539928,49.80432225,4.631640754,0
813,6.168838539,238.3010478,24827.51664,7.720010959,482.6733273,22.09199022,79.1692811,4.435760073,0
814,7.230845307,177.5748031,17864.68939,5.818229016,367.6899918,19.91295017,59.30305302,5.622018081,0
815,8.693104326,184.7728094,13283.77805,6.52181467,560.9659102,13.97834793,71.73384511,2.898223061,0
816,4.797460182,190.3151268,21280.24656,6.188502912,357.4361934,11.71382102,63.86306846,4.038502789,0
817,9.319176393,199.3335654,14294.24035,7.784940449,338.44145,15.21529266,63.39146815,4.129230416,0
818,7.581687577,180.7491402,11989.24624,4.977306609,617.8835131,13.56125295,39.21591748,4.457282487,0
819,5.348213659,232.6685087,11797.92092,7.816284866,371.9106474,11.9756805,65.79702324,3.31116811,0
820,5.487876363,179.2069831,20162.01862,5.211430348,510.6093851,12.58847481,58.86155798,4.223576482,0
821,8.315959071,221.2702228,16123.30445,9.475801129,501.6739826,22.15974723,75.36497409,2.760212574,0
822,8.551077748,216.4159321,28909.29028,6.936782341,510.8950007,16.20237144,79.85932286,4.04637969,0
823,6.013160966,218.8432561,21573.74757,9.295852001,444.276635,14.74434737,62.44323905,3.455622541,0
824,5.744067537,173.8508816,28391.99819,7.017330331,336.0618031,16.89517971,65.44736154,3.171655208,0
825,5.218989651,164.7909916,27007.88691,6.592516959,422.2238018,14.07087898,73.92031968,4.383942554,0
826,7.458707683,207.7865734,10513.29678,8.920632925,442.3681431,18.72530225,43.89808751,2.938082397,0
827,11.02787986,228.3227976,13124.10564,7.516643216,376.2319179,8.03385864,48.52903793,4.178897909,0
828,6.72958019,242.1641459,17975.55323,9.808651156,440.8594348,13.57122272,62.17947698,4.003458052,0
829,4.1502143,174.9267412,41489.63981,5.569868658,425.2500465,12.53400873,86.68363454,3.502370872,0
830,7.159398311,171.8161053,28954.80101,5.817090295,530.5264113,18.11704226,79.09444035,3.254926497,0
831,6.209697437,169.3185048,22610.76871,4.875413881,549.2767283,17.01511804,51.50550828,3.893766831,0
832,9.608533594,231.3402282,4544.841718,6.577834048,328.9044942,11.78961929,78.56818212,3.042796944,0
833,5.375895979,153.7128743,56867.85924,7.894086171,493.8884638,15.11602281,57.71299204,4.17421964,0
834,8.69712216,166.4527742,27752.00024,5.350923532,393.5557957,13.74866795,75.02454461,4.180567593,0
835,7.748928548,198.8430942,18939.93665,7.375883102,368.4028571,9.984033412,65.2515508,3.136945007,0
836,7.117917746,216.1163186,20067.57279,9.605650817,331.971661,17.5391297,84.03285792,4.213567957,0
837,8.31002902,212.6982764,40936.15339,7.703374743,365.4312125,12.97186896,70.48525056,4.775784922,0
838,5.524296531,157.1424243,26220.17421,6.344585275,475.3422715,16.90318031,51.10661421,4.033391218,0
839,10.20142576,190.799079,8918.8926,4.89987481,331.3789519,18.52543363,68.54744754,3.964449588,0
840,5.368125754,190.9379793,32619.31297,8.098838845,435.6664692,11.98363521,107.9008419,2.004142586,0
841,8.937802408,147.9168921,10562.46054,3.694274999,480.3202177,16.98075499,61.1580474,2.831234426,0
842,8.124207826,207.5095152,26489.1147,8.540837376,431.6256772,10.07559844,63.9842249,4.724456578,0
843,7.184973119,201.0792194,25234.42797,5.216684484,384.0115576,12.42753833,23.13661102,3.665410662,0
844,5.319769073,204.202072,22390.79557,8.053558881,399.1190254,13.97408473,83.1579971,2.92573204,0
845,6.369111631,235.3409427,34456.80113,9.17093996,357.4172848,9.213267539,59.28026924,2.275903461,0
846,6.733493842,197.5626646,27430.44173,6.035086878,397.6849857,19.39402667,54.51072514,3.178003605,0
847,6.883015402,210.5022172,14298.41046,7.243682989,570.4242586,15.95833351,70.61583215,4.102291769,0
848,8.013516429,225.156452,20375.66827,7.83739765,382.0142489,12.66601633,78.76705222,4.44490059,0
849,8.272055091,204.2253291,24196.52268,8.448405225,500.6848732,15.15740752,71.02274371,5.140207743,0
850,8.746985976,148.3937237,22174.78114,5.459171833,407.3808249,15.89207853,72.16401932,4.763730536,0
851,8.154840855,202.3173348,25620.77137,7.651668438,597.8700732,11.80284674,72.38476153,3.696327575,0
852,9.045720545,222.1841691,22829.11084,7.609833076,558.7478629,15.35758277,44.55526428,4.213700444,0
853,8.922409559,207.5207264,13291.92261,8.560537109,468.5383258,15.69273832,107.2823286,4.081728016,0
854,5.961301572,182.108995,23926.07882,6.188790308,567.5261592,7.791637811,58.17482529,4.919585047,0
855,8.184410006,166.6365538,17944.85238,4.038955039,363.2357556,12.53583833,56.31059225,4.5990822,0
856,7.636454091,238.9360743,18136.26158,11.08652625,514.9640601,8.637461294,55.60351213,3.332906497,0
857,7.775385593,193.0771683,15704.48209,7.881197242,301.7534765,13.37816481,89.05195717,3.309471716,0
858,7.617148871,196.606942,27080.26872,7.382754883,329.0166464,8.547283221,60.14470242,2.391540006,0
859,6.664934584,218.7700084,16477.35081,7.325000809,412.3085879,17.19268526,41.03578909,4.502138214,0
860,8.815357953,208.331084,26780.69179,7.223961867,430.4068943,7.151750616,88.41329592,2.87588018,0
861,7.765635562,173.1855689,13736.34204,6.98410186,355.9980259,11.51512302,39.55047603,3.21444964,0
862,6.225152013,169.7411715,29533.60883,5.574917123,380.1147511,17.59550987,75.51905904,2.770822653,0
863,8.56704382,160.217867,23683.11019,4.286930405,490.5125389,9.027167172,67.47622913,2.804926824,0
864,6.994194675,216.6653186,23027.38526,9.796329895,369.4680721,18.96725863,59.65152321,4.398900709,0
865,3.344588533,156.4799268,55334.7028,8.530101581,485.6311478,16.98060997,69.62249007,2.575141031,0
866,7.774468469,216.7528722,22316.39828,7.947534131,288.0685777,14.13669901,68.86186085,3.891097334,1
867,7.203438849,168.4453579,22826.4847,6.283249716,437.3708632,16.41065407,64.50592258,6.389161009,1
868,6.150487601,240.8884224,6342.502843,9.609895813,354.3925259,12.34038423,83.23866139,3.551655811,1
869,6.767523658,203.7510557,21162.72673,5.232749728,334.9053758,13.21432417,79.86300941,3.300253498,1
870,8.177174974,210.44877,18626.14931,7.271672365,455.9274999,14.2479472,85.93042839,3.325638986,1
871,6.744799075,204.0843182,20215.69752,6.125251638,544.3393171,12.014243,72.60807608,4.86854263,1
872,7.603775446,214.682778,11459.62244,10.99999516,321.0690741,12.01067596,58.10070667,3.584985024,1
873,8.546145555,177.8462444,23349.48542,7.652073245,413.3215995,12.35738526,108.849568,3.505300168,1
874,5.432512085,231.3515758,14970.64724,9.180703192,448.8647411,10.83824882,65.54821586,3.874425315,1
875,7.71408936,194.7382822,27336.96262,7.631357066,347.8292033,10.64178919,63.72293291,3.182582857,1
876,8.154531511,168.0989354,21361.19705,6.19884398,419.173312,12.30266857,59.88736706,2.460464867,1
877,7.845879929,193.7849998,13769.86024,9.007161201,510.305603,13.76780176,99.17559467,3.667154205,1
878,7.156424495,197.9935375,27025.20696,6.734527285,448.4571607,12.51197343,49.29984943,2.958414712,1
879,5.694694238,240.7121821,7998.674511,8.124265428,477.0478068,15.45930696,68.89560275,3.8706108,1
880,6.707685556,199.2853743,17435.34021,6.809945059,454.73241,14.58729016,81.37845107,3.822668715,1
881,4.775221956,231.9985786,13978.17266,9.422100575,526.067651,17.20749438,73.94096997,3.223080865,1
882,8.501711439,193.9089061,21289.17959,7.108190294,393.1766813,13.64323622,61.12507973,5.612295662,1
883,7.741245059,218.2371865,22824.69947,8.696478834,521.0162606,15.3106314,73.72307012,3.741143366,1
884,4.187490815,208.3741881,21809.70983,5.846112042,264.5080825,11.23514423,46.68259729,4.592959344,1
885,7.808012212,179.7999166,17037.72537,6.378364494,590.0605459,12.09249934,81.59236188,4.165549906,1
886,5.895948983,187.1536166,37118.25544,4.600729971,531.1691009,11.41018355,77.28655067,3.659652968,1
887,7.269652253,155.1575203,31161.36839,3.181183291,506.0101352,17.38551498,73.11505279,3.789236757,1
888,9.489600966,167.8876287,40032.414,8.349206794,354.7907412,14.16831424,102.5678462,4.300694899,1
889,7.457979827,183.4613095,14733.45876,7.475273364,482.6371798,8.963253883,82.58133835,4.497730796,1
890,7.992320364,230.1795734,17076.66379,9.598742281,522.888054,14.44918097,68.6407682,4.342796788,1
891,7.746343115,212.2746448,21670.59366,8.458102716,457.0141209,21.4302933,43.18880258,3.678686031,1
892,8.27579563,163.3559608,22013.96491,5.742828935,351.631315,20.05761944,78.50149245,4.72133955,1
893,6.879959452,163.5933393,44586.81265,2.741712117,554.0451045,16.52194196,67.53326015,5.688206949,1
894,6.799375518,239.0576795,7986.493239,10.36567986,373.2321373,18.82859407,43.44064402,3.819985377,1
895,4.736404607,203.2764198,28698.72996,5.271367217,508.8203409,14.06313997,65.15518183,4.995601766,1
896,5.95392389,226.9350617,11930.62479,9.67726887,350.9686515,13.60964252,70.57141441,3.968647163,1
897,6.578998162,198.4092471,22389.38049,7.317575186,408.1950145,6.059608221,105.4004604,3.690929417,1
898,8.775485734,157.3542892,22113.39145,7.931502717,480.7152078,15.69283855,82.92934548,4.393944466,1
899,6.850302032,167.9850397,40588.43383,3.372369254,300.411744,16.00520675,72.36321679,3.08029671,1
900,8.757110512,185.4193669,31040.88449,8.544763659,408.0957972,18.2352202,72.29966228,3.80879301,1
901,8.073278952,191.8155235,17106.43865,7.8987316,432.8987489,13.33538104,54.21628416,4.854312786,1
902,5.078274175,185.0883849,18125.6384,4.105766323,528.1562512,11.32544664,80.33833076,3.631042314,1
903,7.444914015,203.0687456,25489.07503,8.175744202,405.4206121,13.2831001,74.41286716,2.571391506,1
904,9.434005875,158.38784,20474.82082,5.857333129,476.8420108,14.38834959,73.16477755,4.201054364,1
905,5.905906954,223.1418815,13464.48716,9.125163916,337.8582636,13.53166045,42.84451085,2.917284056,1
906,5.803496976,193.2009914,19451.7676,4.146601118,365.477618,14.92061556,8.577012933,2.181714167,1
907,7.617151922,182.689825,33744.16681,6.225933056,327.2282451,14.06559734,82.78192571,3.422543431,1
908,9.008464334,148.6140018,35021.7741,5.594006548,387.3997714,11.85510295,49.4804408,3.911014707,1
909,5.422445768,205.2660804,18542.95745,5.491962673,382.0801288,10.50402321,67.49345,2.91175139,1
910,9.778181813,155.9374414,23335.67421,7.66610873,356.5430368,10.82460037,75.32889227,4.143365319,1
911,5.204938763,232.8827254,17818.39449,7.300265028,404.003888,12.86641996,55.49833107,3.439561019,1
912,4.872560878,224.7051051,16960.43463,7.078014889,354.3906043,15.69217561,79.96280267,3.918005799,1
913,7.058182608,187.9471911,26608.92915,8.556396061,462.314567,18.42838695,41.29033047,3.613834771,1
914,7.890354274,180.158098,32160.53392,7.773484086,344.5506193,11.24646038,60.29218733,3.209588058,1
915,7.535700191,221.7924809,14829.74597,6.701159346,583.4364875,17.73188235,59.68607582,4.208354354,1
916,7.202534416,207.8281164,11889.25063,8.015743173,369.0443258,10.37184324,62.03773024,5.702504528,1
917,8.722143777,151.621132,28301.51695,3.651961339,468.3674514,15.15117258,79.53836758,3.274628642,1
918,8.352635176,134.7505122,33662.38905,4.439791251,397.1149717,14.42088194,55.58681501,3.939011353,1
919,6.284385791,222.6887949,18526.26169,8.980270624,517.1505478,15.8690103,55.38433284,5.030712169,1
920,9.30566048,163.9260265,39498.65929,6.914685303,345.6569351,12.71218695,62.47111474,4.485070147,1
921,4.923178856,208.406673,15990.14923,5.648145718,404.4057627,11.40337222,84.52577496,3.329600783,1
922,6.14301848,147.4719727,34865.32463,3.684462664,475.4452677,20.93935933,54.19852017,5.37040341,1
923,5.744504157,208.0700518,19457.63948,6.69394938,362.0624898,15.60372925,82.31785396,3.53350015,1
924,6.616649175,201.7808472,17063.17211,8.353373632,491.7240649,10.35399456,60.00918382,3.881767178,1
925,7.62349992,170.4275723,36267.26666,6.040735165,404.5013685,12.49565771,79.94611266,4.764995184,1
926,7.860106422,182.0419862,34591.67815,6.18785721,285.228661,14.36562486,74.88842167,3.499774684,1
927,7.393110153,205.9911566,13215.70638,7.740377118,537.1360548,16.05320185,79.35756016,4.431739047,1
928,5.579517093,223.616393,13289.20165,7.698690079,375.2759695,20.22442581,104.5808815,4.043914693,1
929,4.303574607,227.0070858,7323.302301,7.490508409,412.8964036,12.90673002,68.74891759,2.010537157,1
930,7.310715696,185.8171404,21989.76744,8.43751497,425.532861,14.94781096,89.77415975,3.57882634,1
931,6.417702476,185.3121832,33360.17072,5.573848754,509.8196527,17.84899443,103.3218269,4.046305672,1
932,5.036453976,190.1645202,29258.73814,4.991061122,332.3597146,11.05580115,116.1616216,3.534665425,1
933,10.41504401,167.4225811,34535.55385,6.354814992,491.5167115,19.3558411,45.10401753,4.209136505,1
934,8.41860665,191.8670896,29313.78335,5.605863656,546.7909944,13.13395934,96.12519834,3.44284782,1
935,7.808641136,200.71487,15694.50719,7.219558056,519.8629915,13.26210211,79.34491475,2.472720325,1
936,7.55796363,156.4618716,32833.43117,3.311607257,277.2341545,17.85721377,62.5531361,3.292270153,1
937,11.24450714,169.4036547,43533.65785,5.888459998,336.4466548,16.08971042,59.49402634,2.929952739,1
938,5.728823779,197.1918394,12932.59039,5.684492228,445.0696363,14.17650116,68.12480944,4.41217355,1
939,10.48680842,185.0879142,26453.00335,9.548769015,455.7438446,15.97601765,47.40009252,3.804352132,1
940,3.792125732,218.4908565,16929.2902,6.110295327,410.694183,14.09071858,60.32007011,4.620685586,1
941,5.716251354,184.229295,19393.46986,5.299163637,502.9936866,19.64389586,68.23637028,3.433135385,1
942,5.473603398,218.5131453,14608.36315,5.62136169,472.7968348,10.58358121,73.10600686,4.957822241,1
943,6.770926884,181.8180655,26880.22004,5.215861524,475.5489601,14.66544144,60.51577189,4.91053382,1
944,6.043360084,188.6623289,24856.60711,4.371024856,355.0074612,7.619812483,79.94491555,4.745247517,1
945,6.320427823,210.3100428,11682.22932,6.968422638,375.9645578,11.973422,62.96046258,4.553380743,1
946,9.185417502,165.6415024,18073.96859,8.10831798,534.6984328,8.189662176,59.66355355,4.186674618,1
947,8.684778672,161.1242048,40799.36033,5.381993558,499.2754008,15.96565159,75.9143981,3.877349185,1
948,7.961721463,224.3167604,11551.21568,9.492074041,451.808446,14.91119053,79.68703919,2.286943495,1
949,5.484151254,196.7912512,19378.35907,5.003730632,348.3990333,18.71387553,76.41415276,4.43885846,1
950,7.186931122,177.4865333,34510.753,4.98443183,477.9949918,16.77754027,62.75689059,4.275645348,1
951,5.470802484,213.1604785,18295.37092,6.043395449,317.9484586,13.78926724,49.64245119,2.962852429,1
952,9.792727769,161.0578814,30249.17085,5.214315143,413.155466,12.49338833,76.22557973,3.729120402,1
953,3.637170625,238.9437443,10102.48972,7.532191966,509.1503233,13.81845025,49.65283414,5.446565703,1
954,7.064789081,188.3917252,20567.14593,7.443243199,656.9241278,16.27483066,84.8271826,4.401627835,1
955,6.632031569,201.6699331,24161.25498,7.964525125,346.8604045,17.03360168,61.20546989,3.38629429,1
956,5.913956688,215.4978821,13086.64393,7.784749911,283.4014062,14.68357985,55.32636881,5.648605949,1
957,9.484703254,122.9069908,56351.3963,4.219710533,480.8480635,13.53343295,41.73121923,4.132274238,1
958,8.447404488,163.9499045,19583.05735,6.433183888,547.0238303,18.23871124,45.66831799,5.21830711,1
959,7.727421141,227.8427196,18767.94163,9.716908129,328.854169,8.233404554,66.67821371,4.60180209,1
960,6.859323726,179.0688055,27567.37567,5.88555748,391.599708,14.6705549,83.46993431,4.501980015,1
961,5.846786697,212.1620435,19417.76721,8.442033604,393.9528205,17.56193335,49.38836175,3.371110881,1
962,6.300001767,172.3502811,40682.144,4.242828909,485.6724565,18.73793089,64.80854586,3.709437181,1
963,6.646469922,251.8362482,5516.874953,11.14310959,339.2087033,11.9304333,76.52427003,4.387601742,1
964,7.313446756,158.7074718,23154.06232,4.143329384,436.5172742,10.89008481,87.91253015,2.220639923,1
